,r_points,r_text,place,Unnamed: 3,Unnamed: 4,scores,compound,score
390,50,"Food, staff, WINE and the atmosphere in the restaurant are amazing! This is my favourite place now. Very cozy and relaxing environment, the staff is very polite and helpful,the food is very delicious and well served. Highly recommend their unusual halloumi balls!",Vino Cultura,Review 56 Similarity,0.201007563,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.9516}",0.9516,pos
391,30,"Setting is nice, good for drinks and snacks, disappointing on food which comes over-priced, low on variety, average on quality",Vino Cultura,Review 7 Similarity,0.19245009,"{'neg': 0.196, 'neu': 0.593, 'pos': 0.211, 'compound': 0.1027}",0.1027,pos
392,50,"Vino cultura is a one of a kind in Nicosia; there is other wine bar/tapas place just like it. It has its own style and always has a lovely yet relaxing atmosphere. The waiters are very polite and helpful, service is excellent and always on time. The food is not only exquisite, but it is always prepared and presented in a nice way. Highly recommended, do not miss out!",Vino Cultura,Review 117 Similarity,0.19245009,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.9611}",0.9611,pos
393,50,"What a great find. First time visitor to this bar and I will definitely be coming back. The bar has a great atmosphere relaxed, and welcoming. Fabulous wine choice and food to satisfy all diets!. The staff were extremely accommodating and friendly.",Vino Cultura,Review 138 Similarity,0.19245009,"{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.9802}",0.9802,pos
394,40,"Very good. we enjoyed win and tha atmosphere, but very expensive. tapas are overpriced and low quantity",Vino Cultura,Review 190 Similarity,0.19245009,"{'neg': 0.118, 'neu': 0.58, 'pos': 0.302, 'compound': 0.4816}",0.4816,pos
396,50,"This is a great restaurant and bar all round. There is a great variety of food and wine and it is quality food. The service is always very efficient with polite, capable and pleasant staff. I have been going here for years and the quality hasn't gone down. Definitely worth booking here for dinner, drinks with friends or meetings.",Vino Cultura,Review 119 Similarity,0.184900065,"{'neg': 0.031, 'neu': 0.663, 'pos': 0.306, 'compound': 0.9635}",0.9635,pos
397,40,"Elegant deco, very wide wine list, I tried a sparkly one with apricot very nice! I liked the music, very ambiance place, excellent tapas selection BUT unfortunately very small portions (ok I understand gourmet but most of what we ordered reminded me of samples of food not food) and very expensive!",Vino Cultura,Review 173 Similarity,0.184900065,"{'neg': 0.057, 'neu': 0.773, 'pos': 0.169, 'compound': 0.6251}",0.6251,pos
398,50,"Vino cultura is one of those places, that you love from the moment you walk in. Great selection of inovative tapas accompanied with the right wines, served at the right temperature, from expertise stuff to help you make the right choice. Relaxing atmosphere with candle lights and great music playing as backround. Value for money place, is a must.Don't forget to visit the cava, located under the same roof to buy something for home.Ideal for a romantic evening or friends night out. Don't miss it!",Vino Cultura,Review 203 Similarity,0.184900065,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.9829}",0.9829,pos
399,40,"I love goin to this place,caz i love wine.i try to go there at least once a week,i love the cheese platers but not so much the tapas.tapas are very small quantity even for tapas(also are expensive).its an ideal place for dates,and reservation is a must.",Vino Cultura,Review 211 Similarity,0.17817416100000003,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.9081}",0.9081,pos
400,40,"I love goin to this place,caz i love wine.i try to go there at least once a week,i love the cheese platers but not so much the tapas.tapas are very small quantity even for tapas(also are expensive).its an ideal place for dates,and reservation is a...More",Vino Cultura,Review 214 Similarity,0.17817416100000003,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.9081}",0.9081,pos
401,50,"Consistent, food is always good and has a nice selection, service friendly and attentive, nice setting with nice people around, always busy. Good for any day of the week.",Vino Cultura,Review 6 Similarity,0.166666667,"{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.9468}",0.9468,pos
402,50,"One of my favourite places in Cyprus!!! Very good service,friendly people, great jazz on thursdays and very cheap but designed food! In order to rest and enjoy the atmosfere is better to come on thursdays or on other working day when it is not so crowded",Vino Cultura,Review 147 Similarity,0.166666667,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.9321}",0.9321,pos
403,50,"One of my favorites! Great wine, great tapas, bar like atmosphere what else could you ask for a great night out? Prices.....well prices can vary from reasonable to a bit on the high side especially if you order tapas on a piecemeal basis. Be wise however and order from the set menus and you won't feel you have paid much for the quality and quantity you will get. Definitely will visit again and again!",Vino Cultura,Review 115 Similarity,0.161690417,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.975}",0.975,pos
404,50,"Great atmosphere, very welcoming friendly helpful staff. I went here for a friends birthday, I was asked what I would like as I wasn't sure the bar man offered me options, such as red,white rose, so I picked one, sweet or dry so I picked again then sparkling or not. He came back with a bottle that was exactly what I asked for, the wine was amazing I eneded up having 3/4 bottles and ordered some for over the Christmas period.I am so happy I found something to drink that I like!!!We also had a mixture of tapas, we was a arwarkard bunch, one of us did know like fish one didn't eat pork and another was a vegetarian, but waiter was very patient and offered to make up a tapas that's not on the menu and throw us together something for us all. And the presentation of the food was beautiful.I would most defiantly go there again and really would like to take friends there to experience this bar too.I I had such a great evening!",Vino Cultura,Review 139 Similarity,0.14907119800000002,"{'neg': 0.008, 'neu': 0.786, 'pos': 0.206, 'compound': 0.9864}",0.9864,pos
405,50,"What a gem to find on my last night in Nicosia for business. This mild-mannered wine bar/restaurant was the best and most enjoyable surprise of the trip. After looking through the menu, our party decided on ordering one of the three complete meal menu options. After that, the food seemed like it would never stop coming. Don't think of this as a dinner, rather as a dining experience served with all of the experiences in a more more upscale restaurant. The tapas-style dinner was a delight, the variety and pairing of the food was genius, and our server knew the menu and made some superb recommendations. The courses were part food and part art, and we had a spectacular experience. The only downside . . . it was our last evening in Nicosia and we would not have another opportunity to experience Vino Cultura again. Go, eat and fall in love with this bar-restaurant. It will be impossible to be disappointed.",Vino Cultura,Review 113 Similarity,0.142133811,"{'neg': 0.042, 'neu': 0.793, 'pos': 0.165, 'compound': 0.9706}",0.9706,pos
406,50,"I went there for a dinner with my girlfriend and we were really impressed in every aspect. In terms of service, it really was extraordinary and the manager made us feel welcomed. The food also beat our expectations, I did not expect it to be that good. I recommend to get the Set Menu in order to enjoy a lot of small plates (Tapas), especially if you are hungry. You pay a little higher than the average restaurant, but it really deserves every penny.Some things I would like to recommend to the owner and/or chef of Vino Cultura:1) I found the portion of some plates quite small. This is not a problem if you get the set menu, but individually I believe it is. I am not disappointed at all, but I think they could be a little bit bigger (e.g. octopus)2) In my opinion ceviche should be cured/marinated a little longer in citrus juices in order to get the texture right. Other than that, I enjoyed this plate to the maximum!3) Orzo should have been cooked 0.5-1 minute less. Again it was fantastic as it was.4) It would be nice to update your menu provided online in order to match the actual menu on site.5) Please don't take my comments/recommendations as bad. I really believe that by making these changes you could make the best dinner experience. Wish you all the best :)",Vino Cultura,Review 66 Similarity,0.136082763,"{'neg': 0.023, 'neu': 0.757, 'pos': 0.22, 'compound': 0.9945}",0.9945,pos
407,50,"Great selection of vine and friendly staff.Food concept is ""tapas like"" when you can share any dish with friends. Portions are normal-sized so you may try several dishes, unlike many Cypriot taverns/bars. I tried most of the dishes and they are delicious.For sure the place to visit for a good conversation.",Vino Cultura,Review 102 Similarity,0.11785113,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9601}",0.9601,pos
408,50,Really pleasant place. Enjoyed the night! Great service. Variety of tapas. Good price. Really respectable place to host your guests. Value for money.,Vino Cultura,Review 169 Similarity,0.111111111,"{'neg': 0.0, 'neu': 0.459, 'pos': 0.541, 'compound': 0.964}",0.964,pos
409,50,"I've now been a few times to Vino Cultura and have loved it more and more.It has become my favourite place to head to when in Nicosia.There isn't anything about it I dislike. The decor, menu and service all all spot on.I usually manage to make a booking a few days in advance for 8-10 people. We get a great table and I'll always start with one of their fabulous cocktails. The drinks menu is seemingly endless and there isn't a cocktail they can't make!The food menu is designed for sharing and come in fairly large portions for 'tapas' style. My friends and colleagues aren't so good with sharing so we order two dishes each and are very satisfied. I should add that the service is superb and they do advise you that the dishes will arrive at various times as and when they are ready.I've yet to take anyone there and not have them rave about the atmosphere, quality and choice.The menu is very reasonably priced and I'd recommend anyone try their Makers Mark Old Fashioned!Considering I've only been a few times now it's always nice to be recognised by the friendly team there.I look forward to the next time.",Vino Cultura,Review 134 Similarity,0.089087081,"{'neg': 0.025, 'neu': 0.811, 'pos': 0.164, 'compound': 0.9845}",0.9845,pos
410,40,"I have been to Vino Cultura on several occasions, mostly with friends, the last time being a month ago. I am not a ""bar person,"" meaning that I do not like the idea of sitting on stools all night, but i make an exception for this place since I absolutely love the food. The portions are small and rather pricey but if you go with the mindset of tapas, of trying different types of food in small portions, you are set. See it as, you nibble on fantastic food! My favorite is by far the halloumi with the pommegranet juice. Exquisite! The other food is good also, from the chicken to the steak. There is nothing really that was short of amazing. My biggest complaint with the place is that they really do not adhere to smoking regulations in a strict way. They are not illegal per se, but the smoking section from the non-smoking is really just a foot away since the now covered and enclosed veranda (which counts as outside and thus ok to smoke) is only a few cm away from the indoor tables where smoking is prohibited. So it was a big disappointment that we came home with stinky clothes and hair and I had to shower all over again.",Vino Cultura,Review 166 Similarity,0.065372045,"{'neg': 0.051, 'neu': 0.807, 'pos': 0.142, 'compound': 0.9763}",0.9763,pos
